id,label
2998,1
2999,1
3000,0
3001,0
3002,0
3003,1
3004,1
3005,1
3006,0
3007,0
3008,1
3009,0
3010,0
3011,1
3012,1
3013,0
3014,0
3015,1
3016,0
3017,1
3018,1
3019,1
3020,1
3021,1
3022,0
3023,0
3024,1
3025,0
3026,1
3027,0
3028,1
3029,0
3030,1
3031,0
3032,1
3033,1
3034,0
3035,1
3036,1
3037,1
3038,0
3039,0
3040,0
3041,0
3042,1
3043,1
3044,1
3045,0
3046,1
3047,1
3048,0
3049,1
3050,1
3051,1
3052,1
3053,0
3054,1
3055,1
3056,1
3057,1
3058,1
3059,1
3060,0
3061,1
3062,1
3063,0
3064,1
3065,1
3066,1
3067,0
3068,0
3069,0
3070,1
3071,0
3072,1
3073,1
3074,0
3075,1
3076,1
3077,0
3078,0
3079,0
3080,0
3081,1
3082,0
3083,0
3084,1
3085,1
3086,1
3087,0
3088,1
3089,1
3090,0
3091,1
3092,0
3093,0
3094,0
3095,1
3096,1
3097,0
3098,1
3099,1
3100,0
3101,1
3102,1
3103,0
3104,1
3105,1
3106,1
3107,1
3108,1
3109,0
3110,1
3111,0
3112,1
3113,0
3114,1
3115,1
3116,1
3117,1
3118,0
3119,1
3120,1
3121,1
3122,1
3123,0
3124,1
3125,0
3126,0
3127,1
3128,0
3129,1
3130,1
3131,0
3132,1
3133,1
3134,0
3135,0
3136,1
3137,1
3138,0
3139,0
3140,0
3141,1
3142,0
3143,0
3144,1
3145,1
3146,1
3147,1
3148,0
3149,1
3150,0
3151,1
3152,0
3153,1
3154,0
3155,0
3156,1
3157,1
3158,0
3159,1
3160,0
3161,0
3162,0
3163,1
3164,0
3165,0
3166,0
3167,1
3168,0
3169,1
3170,0
3171,1
3172,1
3173,1
3174,1
3175,0
3176,1
3177,1
3178,0
3179,1
3180,1
3181,0
3182,1
3183,0
3184,1
3185,1
3186,1
3187,1
3188,0
3189,0
3190,0
3191,1
3192,0
3193,0
3194,1
3195,0
3196,0
3197,1
3198,0
3199,0
3200,1
3201,0
3202,0
3203,0
3204,0
3205,0
3206,0
3207,1
3208,0
3209,0
3210,1
3211,1
3212,1
3213,1
3214,0
3215,1
3216,1
3217,1
3218,0
3219,1
3220,1
3221,0
3222,1
3223,0
3224,1
3225,1
3226,1
3227,1
3228,1
3229,1
3230,1
3231,1
3232,1
3233,0
3234,1
3235,0
3236,1
3237,0
3238,0
3239,1
3240,1
3241,1
3242,1
3243,0
3244,1
3245,0
3246,0
3247,1
3248,1
3249,0
3250,1
3251,1
3252,0
3253,0
3254,0
3255,0
3256,1
3257,1
3258,0
3259,0
3260,1
3261,0
3262,0
3263,1
3264,0
3265,0
3266,1
3267,0
3268,1
3269,0
3270,1
3271,1
3272,1
3273,1
3274,1
3275,0
3276,1
3277,1
3278,0
3279,0
3280,1
3281,1
3282,1
3283,0
3284,1
3285,0
3286,1
3287,1
3288,0
3289,1
3290,0
3291,1
3292,1
3293,1
3294,0
3295,0
3296,0
3297,1
3298,1
3299,1
3300,0
3301,0
3302,0
3303,1
3304,1
3305,1
3306,1
3307,0
3308,0
3309,0
3310,1
3311,0
3312,1
3313,1
3314,1
3315,1
3316,0
3317,0
3318,1
3319,1
3320,1
3321,1
3322,0
3323,1
3324,0
3325,1
3326,1
3327,1
3328,0
3329,0
3330,1
3331,0
3332,1
3333,0
3334,0
3335,0
3336,1
3337,0
3338,0
3339,1
3340,0
3341,1
3342,1
3343,0
3344,0
3345,1
3346,0
3347,0
3348,1
3349,1
3350,1
3351,1
3352,0
3353,0
3354,0
3355,0
3356,1
3357,1
3358,1
3359,1
3360,0
3361,1
3362,1
3363,0
3364,1
3365,1
3366,1
3367,1
3368,0
3369,1
3370,0
3371,0
3372,1
3373,0
3374,1
3375,0
3376,0
3377,0
3378,1
3379,1
3380,0
3381,0
3382,1
3383,1
3384,1
3385,1
3386,1
3387,0
3388,0
3389,1
3390,1
3391,0
3392,0
3393,1
3394,1
3395,1
3396,0
3397,1
3398,1
3399,0
3400,1
3401,0
3402,1
3403,1
3404,0
3405,1
3406,1
3407,1
3408,1
3409,1
3410,0
3411,1
3412,0
3413,1
3414,1
3415,0
3416,1
3417,1
3418,0
3419,1
3420,1
3421,1
3422,0
3423,1
3424,0
3425,1
3426,0
3427,0
3428,0
3429,0
3430,0
3431,0
3432,1
3433,0
3434,0
3435,1
3436,1
3437,0
3438,1
3439,1
3440,0
3441,1
3442,0
3443,1
3444,0
3445,0
3446,1
3447,1
3448,1
3449,0
3450,1
3451,1
3452,1
3453,1
3454,1
3455,0
3456,0
3457,1
3458,1
3459,1
3460,0
3461,1
3462,0
3463,1
3464,1
3465,0
3466,1
3467,1
3468,0
3469,0
3470,1
3471,0
3472,0
3473,0
3474,0
3475,1
3476,1
3477,1
3478,0
3479,1
3480,1
3481,1
3482,1
3483,1
3484,0
3485,1
3486,0
3487,1
3488,0
3489,1
3490,1
3491,1
3492,0
3493,0
3494,1
3495,0
3496,0
3497,1
3498,1
3499,0
3500,1
3501,0
3502,1
3503,1
3504,0
3505,0
3506,1
3507,1
3508,1
3509,0
3510,0
3511,0
3512,1
3513,0
3514,1
3515,0
3516,1
3517,0
3518,1
3519,1
3520,0
3521,0
3522,1
3523,0
3524,1
3525,0
3526,0
3527,0
3528,0
3529,1
3530,1
3531,1
3532,0
3533,1
3534,1
3535,0
3536,0
3537,1
3538,0
3539,1
3540,0
3541,0
3542,1
3543,1
3544,0
3545,1
3546,0
3547,1
3548,1
3549,0
3550,1
3551,1
3552,0
3553,1
3554,0
3555,0
3556,0
3557,0
3558,0
3559,0
3560,1
3561,1
3562,0
3563,1
3564,0
3565,1
3566,0
3567,1
3568,1
3569,1
3570,1
3571,0
3572,0
3573,1
3574,1
3575,1
3576,1
3577,1
3578,0
3579,1
3580,1
3581,1
3582,1
3583,1
3584,0
3585,1
3586,0
3587,1
3588,1
3589,1
3590,0
3591,1
3592,1
3593,0
3594,1
3595,0
3596,0
3597,0
3598,0
3599,0
3600,1
3601,1
3602,0
3603,0
3604,1
3605,1
3606,0
3607,0
3608,1
3609,0
3610,0
3611,0
3612,0
3613,0
3614,0
3615,0
3616,1
3617,0
3618,1
3619,1
3620,1
3621,1
3622,1
3623,0
3624,0
3625,0
3626,1
3627,1
3628,0
3629,0
3630,0
3631,0
3632,1
3633,0
3634,0
3635,1
3636,1
3637,0
3638,1
3639,1
3640,0
3641,1
3642,0
3643,0
3644,0
3645,1
3646,1
3647,1
3648,0
3649,1
3650,0
3651,1
3652,1
3653,1
3654,0
3655,1
3656,1
3657,1
3658,0
3659,1
3660,0
3661,1
3662,1
3663,1
3664,1
3665,1
3666,1
3667,0
3668,1
3669,1
3670,0
3671,0
3672,0
3673,1
3674,1
3675,0
3676,0
3677,1
3678,1
3679,1
3680,0
3681,1
3682,0
3683,1
3684,1
3685,1
3686,1
3687,1
3688,1
3689,1
3690,1
3691,1
3692,1
3693,1
3694,0
3695,0
3696,0
3697,1
3698,1
3699,1
3700,1
3701,0
3702,1
3703,1
3704,1
3705,0
3706,0
3707,1
3708,0
3709,0
3710,1
3711,1
3712,1
3713,1
3714,0
3715,0
3716,1
3717,1
3718,0
3719,1
3720,1
3721,1
3722,1
3723,1
3724,1
3725,0
3726,0
3727,0
3728,0
3729,1
3730,0
3731,1
3732,1
3733,0
3734,0
3735,0
3736,0
3737,0
3738,1
3739,0
3740,0
3741,1
3742,1
3743,0
3744,0
3745,1
3746,0
3747,1
3748,1
3749,0
3750,0
3751,1
3752,1
3753,0
3754,1
3755,1
3756,0
3757,0
3758,0
3759,1
3760,1
3761,1
3762,1
3763,0
3764,0
3765,0
3766,0
3767,1
3768,1
3769,0
3770,1
3771,0
3772,1
3773,1
3774,0
3775,1
3776,0
3777,1
3778,1
3779,0
3780,1
3781,0
3782,1
3783,0
3784,0
3785,1
3786,1
3787,0
3788,1
3789,0
3790,0
3791,1
3792,0
3793,0
3794,1
3795,1
3796,0
3797,1
3798,1
3799,1
3800,0
3801,1
3802,1
3803,1
3804,1
3805,0
3806,0
3807,1
3808,0
3809,0
3810,1
3811,1
3812,0
3813,1
3814,1
3815,0
3816,1
3817,1
3818,0
3819,0
3820,1
3821,0
3822,1
3823,0
3824,1
3825,0
3826,0
3827,1
3828,0
3829,1
3830,0
3831,0
3832,0
3833,0
3834,0
3835,1
3836,0
3837,0
3838,1
3839,0
3840,0
3841,1
3842,0
3843,1
3844,0
3845,0
3846,0
3847,1
3848,1
3849,0
3850,1
3851,0
3852,1
3853,1
3854,0
3855,0
3856,0
3857,0
3858,1
3859,1
3860,1
3861,1
3862,0
3863,1
3864,0
3865,0
3866,0
3867,1
3868,0
3869,1
3870,1
3871,0
3872,1
3873,1
3874,0
3875,1
3876,1
3877,1
3878,1
3879,1
3880,1
3881,1
3882,0
3883,1
3884,0
3885,0
3886,0
3887,0
3888,0
3889,1
3890,1
3891,0
3892,1
3893,1
3894,1
3895,1
3896,0
3897,1
3898,1
3899,0
3900,1
3901,0
3902,1
3903,0
3904,0
3905,0
3906,0
3907,1
3908,1
3909,1
3910,0
3911,0
3912,1
3913,0
3914,0
3915,1
3916,1
3917,1
3918,0
3919,0
3920,1
3921,0
3922,0
3923,1
3924,0
3925,0
3926,0
3927,1
3928,1
3929,1
3930,1
3931,1
3932,1
3933,0
3934,1
3935,0
3936,1
3937,0
3938,1
3939,0
3940,1
3941,0
3942,0
3943,0
3944,0
3945,0
3946,0
3947,0
3948,0
3949,1
3950,1
3951,0
3952,1
3953,1
3954,0
3955,0
3956,0
3957,0
3958,0
3959,1
3960,0
3961,1
3962,1
3963,0
3964,0
3965,1
3966,0
3967,1
3968,0
3969,0
3970,1
3971,1
3972,0
3973,1
3974,1
3975,1
3976,0
3977,1
3978,1
3979,0
3980,0
3981,1
3982,1
3983,1
3984,1
3985,0
3986,1
3987,0
3988,0
3989,0
3990,0
3991,1
3992,1
3993,0
3994,0
3995,1
3996,1
3997,1
3998,1
3999,1
4000,1
4001,0
4002,1
4003,1
4004,1
4005,1
4006,0
4007,1
4008,0
4009,0
4010,0
4011,1
4012,1
4013,0
4014,0
4015,0
4016,0
4017,0
4018,0
4019,0
4020,1
4021,1
4022,1
4023,0
4024,0
4025,0
4026,0
4027,1
4028,0
4029,0
4030,1
4031,1
4032,0
4033,1
4034,1
4035,0
4036,1
4037,1
4038,0
4039,1
4040,1
4041,0
4042,1
4043,0
4044,1
4045,1
4046,0
4047,1
4048,1
4049,1
4050,0
4051,1
4052,1
4053,1
4054,1
4055,0
4056,1
4057,0
4058,1
4059,1
4060,0
4061,0
4062,1
4063,1
4064,1
4065,1
4066,1
4067,1
4068,0
4069,1
4070,1
4071,0
4072,0
4073,1
4074,1
4075,1
4076,1
4077,0
4078,0
4079,1
4080,1
4081,0
4082,0
4083,1
4084,1
4085,0
4086,1
4087,1
4088,0
4089,0
4090,1
4091,0
4092,1
4093,1
4094,0
4095,0
4096,0
4097,1
4098,1
4099,0
4100,0
4101,1
4102,1
4103,0
4104,0
4105,1
4106,0
4107,1
4108,1
4109,0
4110,0
4111,1
4112,0
4113,0
4114,0
4115,0
4116,0
4117,0
4118,1
4119,0
4120,0
4121,0
4122,0
4123,1
4124,0
4125,0
4126,1
4127,1
4128,1
4129,1
4130,0
4131,0
4132,0
4133,0
4134,0
4135,1
4136,0
4137,0
4138,0
4139,0
4140,1
4141,0
4142,0
4143,0
4144,0
4145,1
4146,0
4147,1
4148,0
4149,1
4150,1
4151,1
4152,1
4153,0
4154,0
4155,0
4156,0
4157,1
4158,0
4159,1
4160,1
4161,1
4162,1
4163,1
4164,0
4165,0
4166,0
4167,0
4168,1
4169,1
4170,0
4171,0
4172,0
4173,1
4174,0
4175,1
4176,0
4177,0
4178,0
4179,1
4180,0
4181,1
4182,1
4183,0
4184,1
4185,0
4186,0
4187,0
4188,1
4189,1
4190,0
4191,0
4192,0
4193,1
4194,1
4195,0
4196,1
4197,1
4198,0
4199,0
4200,0
4201,1
4202,1
4203,0
4204,1
4205,0
4206,1
4207,0
4208,0
4209,0
4210,0
4211,0
4212,0
4213,0
4214,0
4215,1
4216,0
4217,1
4218,0
4219,0
4220,1
4221,0
4222,1
4223,0
4224,1
4225,1
4226,0
4227,0
4228,1
4229,1
4230,0
4231,0
4232,0
4233,1
4234,0
4235,0
4236,0
4237,0
4238,1
4239,0
4240,1
4241,0
4242,0
4243,0
4244,1
4245,0
4246,1
4247,0
4248,1
4249,1
4250,0
4251,0
4252,1
4253,1
4254,0
4255,1
4256,0
4257,1
4258,0
4259,0
4260,0
4261,1
4262,1
4263,1
4264,1
4265,1
4266,0
4267,1
4268,0
4269,1
4270,1
4271,0
4272,0
4273,1
4274,0
4275,1
4276,1
4277,0
4278,1
4279,0
4280,1
4281,1
4282,0
4283,0
4284,0
4285,0
4286,1
4287,1
4288,1
4289,0
4290,0
4291,1
4292,0
4293,1
4294,1
4295,0
4296,1
4297,0
4298,1
4299,0
4300,0
4301,1
4302,0
4303,1
4304,1
4305,1
4306,0
4307,0
4308,1
4309,0
4310,0
4311,0
4312,0
4313,1
4314,1
4315,0
4316,0
4317,0
4318,1
4319,0
4320,0
4321,1
4322,1
4323,0
4324,1
4325,0
4326,1
4327,1
4328,1
4329,1
4330,1
4331,1
4332,1
4333,0
4334,1
4335,0
4336,0
4337,1
4338,0
4339,0
4340,0
4341,0
4342,0
4343,1
4344,0
4345,1
4346,1
4347,1
4348,1
4349,0
4350,1
4351,1
4352,0
4353,0
4354,1
4355,0
4356,0
4357,0
4358,1
4359,0
4360,0
4361,0
4362,0
4363,0
4364,1
4365,0
4366,1
4367,1
4368,1
4369,1
4370,1
4371,0
4372,1
4373,1
4374,0
4375,1
4376,0
4377,0
4378,0
4379,1
4380,1
4381,0
4382,1
4383,0
4384,0
4385,0
4386,0
4387,0
4388,0
4389,0
4390,1
4391,1
4392,0
4393,1
4394,1
4395,1
4396,1
4397,1
4398,1
4399,0
4400,1
4401,0
4402,1
4403,0
4404,0
4405,1
4406,1
4407,1
4408,1
4409,1
4410,0
4411,1
4412,0
4413,0
4414,1
4415,1
4416,0
4417,0
4418,1
4419,1
4420,0
4421,0
4422,1
4423,1
4424,1
4425,0
4426,0
4427,1
4428,0
4429,1
4430,0
4431,1
4432,1
4433,1
4434,1
4435,1
4436,0
4437,0
4438,1
4439,0
4440,1
4441,0
4442,0
4443,0
4444,0
4445,1
4446,1
4447,1
4448,0
4449,1
4450,0
4451,0
4452,0
4453,1
4454,0
4455,1
4456,0
4457,0
4458,1
4459,0
4460,1
4461,0
4462,1
4463,1
4464,0
4465,0
4466,0
4467,0
4468,0
4469,1
4470,0
4471,0
4472,0
4473,0
4474,0
4475,1
4476,0
4477,0
4478,0
4479,0
4480,0
4481,1
4482,1
4483,0
4484,0
4485,0
4486,0
4487,1
4488,0
4489,0
4490,0
4491,0
4492,1
4493,0
4494,1
4495,0
4496,1
4497,1
4498,0
4499,0
4500,1
4501,1
4502,0
4503,1
4504,1
4505,1
4506,0
4507,0
4508,0
4509,1
4510,0
4511,1
4512,1
4513,1
4514,1
4515,0
4516,0
4517,0
4518,0
4519,0
4520,1
4521,1
4522,0
4523,1
4524,1
4525,0
4526,1
4527,0
4528,1
4529,0
4530,0
4531,1
4532,1
4533,0
4534,0
4535,1
4536,0
4537,1
4538,0
4539,0
4540,0
4541,1
4542,0
4543,1
4544,1
4545,0
4546,1
4547,0
4548,0
4549,0
4550,0
4551,0
4552,0
4553,0
4554,0
4555,1
4556,0
4557,1
4558,1
4559,1
4560,1
4561,1
4562,0
4563,1
4564,1
4565,0
4566,0
4567,1
4568,1
4569,1
4570,0
4571,0
4572,0
4573,1
4574,1
4575,1
4576,1
4577,0
4578,0
4579,1
4580,0
4581,0
4582,1
4583,1
4584,0
4585,0
4586,0
4587,0
4588,0
4589,1
4590,0
4591,1
4592,1
4593,1
4594,0
4595,0
4596,0
4597,0
4598,1
4599,0
4600,0
4601,0
4602,0
4603,1
4604,1
4605,1
4606,0
4607,0
4608,0
4609,1
4610,0
4611,1
4612,0
4613,0
4614,0
4615,0
4616,1
4617,0
4618,1
4619,1
4620,0
4621,0
4622,0
4623,1
4624,0
4625,0
4626,0
4627,1
4628,1
4629,1
4630,1
4631,1
4632,0
4633,1
4634,1
4635,1
4636,0
4637,0
4638,0
4639,1
4640,1
4641,1
4642,0
4643,0
4644,0
4645,0
4646,0
4647,0
4648,0
4649,0
4650,0
4651,0
4652,1
4653,1
4654,0
4655,0
4656,0
4657,1
4658,1
4659,0
4660,1
4661,0
4662,1
4663,0
4664,1
4665,0
4666,0
4667,1
4668,1
4669,1
4670,1
4671,0
4672,1
4673,1
4674,1
4675,0
4676,1
4677,0
4678,1
4679,0
4680,0
4681,1
4682,1
4683,1
4684,0
4685,0
4686,1
4687,0
4688,1
4689,1
4690,1
4691,0
4692,0
4693,1
4694,1
4695,1
4696,0
4697,1
4698,0
4699,0
4700,1
4701,1
4702,0
4703,1
4704,0
4705,1
4706,0
4707,0
4708,0
4709,1
4710,0
4711,0
4712,1
4713,0
4714,1
4715,1
4716,1
4717,1
4718,1
4719,1
4720,0
4721,1
4722,0
4723,1
4724,1
4725,1
4726,0
4727,0
4728,1
4729,1
4730,1
4731,0
4732,0
4733,1
4734,0
4735,1
4736,1
4737,1
4738,0
4739,1
4740,1
4741,1
4742,1
4743,1
4744,1
4745,0
4746,0
4747,1
4748,1
4749,1
4750,1
4751,0
4752,1
4753,0
4754,0
4755,1
4756,0
4757,1
4758,1
4759,1
4760,0
4761,0
4762,0
4763,1
4764,1
4765,1
4766,0
4767,1
4768,0
4769,1
4770,1
4771,1
4772,1
4773,0
4774,0
4775,0
4776,0
4777,1
4778,1
4779,1
4780,0
4781,0
4782,1
4783,1
4784,1
4785,0
4786,0
4787,0
4788,0
4789,1
4790,0
4791,0
4792,1
4793,1
4794,1
4795,0
4796,0
4797,1
4798,1
4799,1
4800,1
4801,1
4802,0
4803,0
4804,1
4805,1
4806,0
4807,1
4808,1
4809,1
4810,0
4811,0
4812,0
4813,0
4814,1
4815,0
4816,0
4817,1
4818,1
4819,0
4820,1
4821,1
4822,1
4823,1
4824,0
4825,0
4826,0
4827,1
4828,0
4829,1
4830,0
4831,0
4832,0
4833,1
4834,1
4835,1
4836,1
4837,0
4838,0
4839,1
4840,0
4841,1
4842,1
4843,1
4844,1
4845,0
4846,1
4847,1
4848,0
4849,0
4850,0
4851,1
4852,0
4853,0
4854,1
4855,1
4856,1
4857,1
4858,1
4859,1
4860,0
4861,1
4862,0
4863,0
4864,1
4865,0
4866,1
4867,0
4868,0
4869,1
4870,0
4871,1
4872,0
4873,0
4874,1
4875,1
4876,0
4877,1
4878,0
4879,1
4880,0
4881,0
4882,0
4883,0
4884,0
4885,1
4886,0
4887,1
4888,1
4889,1
4890,1
4891,1
4892,0
4893,0
4894,1
4895,0
4896,1
4897,1
4898,0
4899,0
4900,0
4901,1
4902,1
4903,1
4904,0
4905,1
4906,0
4907,1
4908,1
4909,1
4910,0
4911,0
4912,1
4913,0
4914,1
4915,1
4916,0
4917,1
4918,0
4919,0
4920,1
4921,0
4922,1
4923,0
4924,0
4925,0
4926,1
4927,0
4928,0
4929,1
4930,1
4931,1
4932,0
4933,1
4934,0
4935,0
4936,1
4937,0
4938,0
4939,1
4940,0
4941,1
4942,0
4943,0
4944,0
4945,1
4946,0
4947,0
4948,1
4949,0
4950,1
4951,0
4952,1
4953,1
4954,1
4955,0
4956,1
4957,1
4958,1
4959,0
4960,1
4961,1
4962,1
4963,0
4964,1
4965,0
4966,1
4967,1
4968,1
4969,1
4970,1
4971,0
4972,1
4973,0
4974,0
4975,1
4976,0
4977,0
4978,0
4979,0
4980,0
4981,0
4982,1
4983,0
4984,1
4985,1
4986,1
4987,0
4988,0
4989,0
4990,1
4991,0
4992,0
4993,0
4994,1
4995,1
4996,0
4997,1
4998,1
4999,0
5000,1
5001,1
5002,1
5003,1
5004,1
5005,1
5006,0
5007,1
5008,1
5009,1
5010,1
5011,1
5012,0
5013,0
5014,1
5015,0
5016,1
5017,0
5018,0
5019,0
5020,0
5021,1
5022,1
5023,1
5024,1
5025,1
5026,1
5027,1
5028,0
5029,0
5030,1
5031,1
5032,1
5033,1
5034,1
5035,1
5036,0
5037,0
5038,1
5039,0
5040,0
5041,1
5042,1
5043,1
5044,1
5045,1
5046,0
5047,0
5048,0
5049,0
5050,1
5051,1
5052,1
5053,0
5054,1
5055,0
5056,1
5057,1
5058,1
5059,1
5060,0
5061,0
5062,0
5063,1
5064,1
5065,1
5066,0
5067,1
5068,1
5069,1
5070,1
5071,0
5072,1
5073,1
5074,1
5075,1
5076,1
5077,0
5078,1
5079,0
5080,1
5081,1
5082,0
5083,0
5084,0
5085,0
5086,0
5087,1
5088,0
5089,0
5090,0
5091,1
5092,1
5093,1
5094,0
5095,0
5096,1
5097,0
5098,1
5099,0
5100,1
5101,1
5102,1
5103,1
5104,1
5105,1
5106,0
5107,0
5108,0
5109,1
5110,0
5111,0
5112,1
5113,0
5114,1
5115,1
5116,0
5117,0
5118,1
5119,1
5120,0
5121,1
5122,1
5123,1
5124,1
5125,0
5126,0
5127,1
5128,1
5129,0
5130,0
5131,1
5132,0
5133,0
5134,1
5135,0
5136,1
5137,1
5138,0
5139,0
5140,0
5141,0
5142,0
5143,1
5144,0
5145,1
5146,0
5147,1
5148,0
5149,1
5150,1
5151,1
5152,0
5153,0
5154,1
5155,0
5156,0
5157,1
5158,1
5159,0
5160,1
5161,0
5162,0
5163,0
5164,1
5165,0
5166,1
5167,0
5168,1
5169,1
5170,0
5171,0
5172,1
5173,0
5174,0
5175,0
5176,1
5177,0
5178,1
5179,1
5180,1
5181,1
5182,1
5183,1
5184,0
5185,1
5186,1
5187,0
5188,1
5189,1
5190,1
5191,0
5192,0
5193,1
5194,0
5195,1
5196,0
5197,0
5198,1
5199,0
5200,1
5201,1
5202,0
5203,0
5204,1
5205,1
5206,0
5207,1
5208,1
5209,1
5210,0
5211,1
5212,1
5213,0
5214,0
5215,1
5216,1
5217,1
5218,1
5219,0
5220,0
5221,0
5222,1
5223,0
5224,0
5225,0
5226,0
5227,1
5228,0
5229,1
5230,1
5231,1
5232,1
5233,0
5234,1
5235,1
5236,1
5237,0
5238,0
5239,0
5240,1
5241,1
5242,0
5243,0
5244,0
5245,0
5246,1
5247,1
5248,0
5249,0
5250,1
5251,1
5252,1
5253,1
5254,0
5255,1
5256,0
5257,0
5258,1
5259,0
5260,0
5261,1
5262,0
5263,0
5264,1
5265,1
5266,0
5267,1
5268,1
5269,1
5270,1
5271,0
5272,0
5273,1
5274,0
5275,0
5276,1
5277,1
5278,0
5279,0
5280,0
5281,1
5282,1
5283,0
5284,0
5285,1
5286,1
5287,1
5288,1
5289,1
5290,1
5291,0
5292,0
5293,1
5294,1
5295,1
5296,1
5297,0
5298,1
5299,0
5300,0
5301,0
5302,0
5303,1
5304,1
5305,1
5306,0
5307,0
5308,1
5309,0
5310,0
5311,1
5312,1
5313,1
5314,1
5315,0
5316,0
5317,1
5318,1
5319,1
5320,0
5321,0
5322,1
5323,1
5324,1
5325,0
5326,1
5327,1
5328,0
5329,0
5330,1
5331,0
5332,1
5333,0
5334,0
5335,0
5336,0
5337,1
5338,0
5339,0
5340,0
5341,1
5342,0
5343,1
5344,0
5345,0
5346,1
5347,1
5348,1
5349,0
5350,1
5351,0
5352,0
5353,1
5354,0
5355,1
5356,1
5357,1
5358,0
5359,1
5360,1
5361,0
5362,1
5363,1
5364,1
5365,1
5366,1
5367,0
5368,1
5369,1
5370,0
5371,0
5372,0
5373,1
5374,1
5375,0
5376,1
5377,0
5378,0
5379,1
5380,1
5381,1
5382,1
5383,1
5384,0
5385,0
5386,1
5387,0
5388,0
5389,1
5390,1
5391,1
5392,1
5393,1
5394,1
5395,0
5396,0
5397,0
5398,0
5399,0
5400,1
5401,0
5402,1
5403,0
5404,1
5405,0
5406,0
5407,0
5408,0
5409,1
5410,1
5411,0
5412,0
5413,0
5414,1
5415,0
5416,1
5417,0
5418,1
5419,1
5420,1
5421,0
5422,0
5423,1
5424,1
5425,1
5426,1
5427,0
5428,0
5429,1
5430,1
5431,0
5432,0
5433,1
5434,1
5435,0
5436,1
5437,0
5438,1
5439,1
5440,0
5441,1
5442,0
5443,0
5444,1
5445,1
5446,1
5447,1
5448,0
5449,0
5450,0
5451,0
5452,1
5453,0
5454,1
5455,0
5456,0
5457,0
5458,1
5459,1
5460,1
5461,0
5462,0
5463,1
5464,1
5465,1
5466,1
5467,0
5468,1
5469,1
5470,1
5471,1
5472,0
5473,1
5474,1
5475,1
5476,0
5477,1
5478,1
5479,1
5480,0
5481,0
5482,1
5483,0
5484,1
5485,0
5486,1
5487,1
5488,0
5489,0
5490,1
5491,1
5492,1
5493,1
5494,1
5495,0
5496,0
5497,0
5498,1
5499,0
5500,1
5501,0
5502,0
5503,0
5504,0
5505,1
5506,0
5507,1
5508,1
5509,0
5510,0
5511,0
5512,0
5513,0
5514,0
5515,0
5516,0
5517,0
5518,0
5519,0
5520,0
5521,1
5522,0
5523,1
5524,0
5525,0
5526,1
5527,1
5528,1
5529,1
5530,1
5531,1
5532,0
5533,0
5534,0
5535,1
5536,1
5537,1
5538,0
5539,0
5540,1
5541,0
5542,1
5543,0
5544,1
5545,1
5546,1
5547,1
5548,1
5549,0
5550,0
5551,0
5552,1
5553,0
5554,1
5555,0
5556,0
5557,1
5558,1
5559,0
5560,0
5561,0
5562,0
5563,1
5564,1
5565,0
5566,1
5567,0
5568,1
5569,0
5570,0
5571,1
5572,0
5573,1
5574,0
5575,0
5576,1
5577,0
5578,1
5579,1
5580,1
5581,0
5582,0
5583,0
5584,0
5585,0
5586,1
5587,1
5588,0
5589,1
5590,1
5591,1
5592,1
5593,0
5594,1
5595,1
5596,0
5597,0
5598,0
5599,1
5600,0
5601,0
5602,0
5603,1
5604,1
5605,0
5606,1
5607,0
5608,1
5609,1
5610,0
5611,0
5612,0
5613,1
5614,0
5615,0
5616,1
5617,1
5618,0
5619,0
5620,0
5621,0
5622,0
5623,1
5624,1
5625,0
5626,1
5627,1
5628,0
5629,1
5630,1
5631,0
5632,1
5633,1
5634,1
5635,1
5636,1
5637,0
5638,0
5639,0
5640,0
5641,1
5642,0
5643,1
5644,1
5645,1
5646,0
5647,1
5648,1
5649,1
5650,0
5651,1
5652,1
5653,1
5654,1
5655,0
5656,1
5657,0
5658,1
5659,1
5660,0
5661,0
5662,0
5663,1
5664,1
5665,0
5666,0
5667,1
5668,0
5669,0
5670,1
5671,0
5672,0
5673,0
5674,1
5675,0
5676,1
5677,1
5678,1
5679,0
5680,1
5681,1
5682,0
5683,0
5684,1
5685,1
5686,1
5687,1
5688,0
5689,1
5690,1
5691,1
5692,1
5693,0
5694,1
5695,1
5696,1
5697,1
5698,0
5699,0
5700,0
5701,1
5702,0
5703,0
5704,0
5705,1
5706,1
5707,0
5708,0
5709,0
5710,1
5711,1
5712,0
5713,0
5714,0
5715,1
5716,1
5717,1
5718,1
5719,1
5720,1
5721,0
5722,1
5723,0
5724,1
5725,0
5726,1
5727,1
5728,1
5729,0
5730,1
5731,1
5732,0
5733,0
5734,1
5735,1
5736,0
5737,0
5738,0
5739,0
5740,0
5741,0
5742,1
5743,1
5744,1
5745,1
5746,0
5747,1
5748,1
5749,1
5750,1
5751,1
5752,1
5753,0
5754,0
5755,1
5756,1
5757,1
5758,1
5759,1
5760,0
5761,1
5762,0
5763,1
5764,0
5765,0
5766,1
5767,1
5768,0
5769,1
5770,0
5771,1
5772,0
5773,1
5774,1
5775,0
5776,1
5777,1
5778,1
5779,1
5780,1
5781,0
5782,1
5783,1
5784,1
5785,1
5786,1
5787,1
5788,0
5789,0
5790,1
5791,1
5792,0
5793,0
5794,1
5795,1
5796,0
